,mrb,abp688,madam,ucbj,p943,gsk189254,megalpha,megbeta,megdelta,meggamma1,meggamma2,megtheta,megtimescale,myelinmap,thickness,flubatine,fallypride,sch23390,carfentanil,fmpepd2,lsn3172176,omar,gsk215083,cbf,cbv,cmr02,cmrglc,flb457,meancbf,altanserin,dasb,way100635,feobv,ly2795050,az10419369,cimbi36,cumi101,sb207145,flumazenil,fcgradient01
10,-0.08199483964051137,2.3901646945018125,8.61062183798656,3.348629041090601,29.408315881372275,17.628361544822372,0.21858843,0.088161916,0.38358286,0.026532926,0.016649747,0.2664841,30.70094,1.2297356,2.880712,9.497623454160477,0.9000417603715549,15.875475501519336,28.330584678963834,8.913551124274518,3.336712255342482,1.3277953733237056,0.33591072806471106,5997.631,4119.541,4936.197,6359.6616,0.9066302716142522,63.70702558563347,51.96920676427162,6.0067844,29.54437560157924,1.3208269600492681,2.97884772918461,21.71524,55.608772,36.677444,2.1807172,919.1033,3.6002872
11,-0.03407755279363312,2.268165735335712,9.337849228018557,3.3445195368525558,43.46193895382418,14.275520548054997,0.35524273,0.08222609,0.3075996,0.017625377,0.010263721,0.22704247,16.26277,1.4791783,2.205846,8.774877723227416,0.7089907760124539,17.332473649335242,7.594520011375349,7.017739669229471,3.103964162238027,1.1652783414414032,0.31361428929982405,6340.628,6961.959,5886.756,6738.609,0.4112767818752022,56.786236942765115,63.82911616206545,5.627022,22.738504656130548,1.3543976717132677,2.353127260223401,21.23246,49.966446,21.280396,1.6716521,989.9158,-4.1068306
12,-0.05997770361682928,2.5849490331314473,9.354381077218482,4.033412411739611,33.64478370018642,20.896029389122248,0.20677572,0.08766084,0.39108598,0.027393501,0.016836945,0.27024698,34.567505,1.184276,2.6819966,9.454400118516416,0.924456240169761,20.74801569136017,31.662119150928714,9.83355298432538,3.9266334600317148,1.4010070231047915,0.3436587989573126,6133.0825,3702.1091,5107.3496,6382.4746,0.9617994346439497,58.49382250437402,56.74311066455317,6.107959,35.47170839772596,1.4890342320197194,2.838344337721523,19.061895,53.97449,38.88349,2.313186,904.0854,5.572375
13,-0.017882420262047984,2.4614507582816447,7.070131916266347,3.9475177585783894,29.43286143412263,15.856533370332404,0.30932012,0.08238347,0.32717794,0.020592019,0.014343636,0.24618281,21.829386,1.2399654,3.011142,9.42770952974047,1.3278382815979806,13.6159342483318,22.71352934738594,8.333913717999664,4.048554093149992,1.3974128009198785,0.5036124980802632,5355.1685,4282.7393,4763.516,5871.3086,1.371655798904485,63.43770335720083,54.10888284595264,4.130875,32.922111705085,1.01157642748784,3.027199305046228,19.209455,62.524933,43.546345,2.7594116,905.80634,4.6787825
14,-0.0927530576471696,2.182809148339422,10.734951928264685,2.8217407995887247,8.662170241365619,15.161157624716378,0.31747523,0.08475092,0.322597,0.020943053,0.013933762,0.24030003,20.985786,1.3381132,2.704328,8.777392246295772,0.9384276784102323,14.393072112205639,15.759904363013085,6.455383296671721,2.5051501776693192,1.2334501065909218,0.16401746411537288,5507.986,4606.805,4447.0254,5031.8135,0.7719862200500801,50.94750804377577,52.8784767293217,6.05622,54.34151216312786,1.339112065324228,2.414080114805535,9.720519,34.960186,46.50781,1.8637639,794.5964,1.4815894
15,0.17254386682866535,2.1550442616641794,7.538414952099575,3.637722043774464,24.775923685887772,19.01045022037991,0.29059833,0.11991596,0.28791785,0.02391744,0.00878386,0.26886654,13.994257,1.4462985,2.531017,9.537166831290348,0.5918492409324524,8.957171994070272,16.087367430775583,8.02420352089379,3.4305187383951323,1.2592969415423316,0.3180631317918737,6050.03,5855.127,5197.962,6408.5815,0.4359953879716698,47.14948155029422,35.2332395218029,5.286225,20.079973037197675,1.5259686291904888,3.1824082046833095,19.134813,39.82285,25.147203,1.6122994,782.8888,-4.9514256
16,0.056733386480322695,2.4877620394897164,9.485450749445729,3.509724212237053,46.00171427793138,19.007017017459226,0.22759719,0.10351801,0.35199007,0.02582512,0.014392348,0.27667728,21.257172,1.2669919,2.8162708,10.869119234425504,0.9069688082909492,13.204663462436873,26.90963524040318,9.80784345152901,3.8480419103139063,1.3769323251220271,0.5128054774582648,6351.679,4422.547,5342.483,6910.452,0.7280409979931258,68.85481061697746,63.51089532329853,5.118871,32.45636578379679,1.2900994199972886,3.469220505249806,24.513674,59.480778,36.214386,2.2677002,983.52936,1.5278906
17,-0.056859755147538535,2.3103632625335475,5.4525891658576935,3.844258543264478,26.753529224329554,17.76840659342564,0.20532227,0.092876375,0.38306528,0.030849528,0.019938419,0.26794812,33.132206,1.206473,2.8000646,10.492349042951169,0.7601700078210386,12.662192090783526,23.18529403053525,8.828899332727435,3.7373324344319636,1.4320715972315492,0.3357073956496011,5821.2856,3671.3564,4999.435,6585.9844,0.7921956151033629,60.73395537230565,46.711630464956535,4.2082148,20.827125487871694,0.9586584905783335,2.9923042216254783,23.439953,58.376255,32.235867,2.239049,958.4999,5.8100233
18,0.044856594977559776,2.384349056292178,9.426552521421838,3.7106288978498827,39.42764312267994,17.718746669083338,0.21479505,0.097556606,0.36875698,0.028126445,0.01668921,0.27407566,25.462643,1.2862568,2.6897645,11.038562687784383,0.7637378451927158,12.192539846130247,23.919699052791355,9.134126781724763,3.8761742171940865,1.400951038144057,0.49491527842441646,6129.5557,4212.0107,5140.163,6766.9263,0.7424520173195537,67.0985728351027,57.35110203408562,5.148248,26.24542532177902,1.1535145018945683,3.4210347618375505,23.848684,57.877216,32.08681,2.191514,973.0174,3.0443587
19,0.026649929661838753,2.164204354237256,9.103194913165142,3.5971201644867485,43.08275812718542,14.979359725868955,0.40160665,0.08092858,0.27939734,0.015272083,0.007957606,0.21483773,13.285936,1.5603858,2.0029564,9.339418504848322,0.5090394024875885,12.797712472265475,2.2586667739475765,5.869135768693079,4.09814991512843,1.06754082120176,0.5110681811927067,6786.75,6102.6084,6241.8647,7229.7153,0.3308066993478669,52.2222639930696,55.727259696651146,6.3340235,12.363862034818904,1.2958205534908305,2.3786201628716546,33.57021,56.987984,11.449867,1.4545424,1096.7037,-3.9079869
20,0.08015634943275333,2.2047845045028844,7.42834032310211,3.47883106482777,35.621077768012235,15.490921461871876,0.31060216,0.12048666,0.2828894,0.02244383,0.010094249,0.2534837,13.585001,1.4379549,2.2097254,9.588596674323218,0.7978025511444521,9.890743073335361,15.532539728581703,8.253798604361714,3.3996015168342644,1.2941628080896557,0.2913940250464895,5916.6313,4004.9514,5234.3623,6415.1675,0.6565039429578098,51.776174690687746,48.7314495546165,4.8932424,23.88782886608813,1.2791526338303554,3.164873719607744,18.860876,42.47822,25.313704,1.6893291,831.2882,-4.995695
21,0.06480822441201083,2.5447402855329586,11.252751443952961,3.566543315716948,35.20050749889285,19.82834047295009,0.2717179,0.11130689,0.31064624,0.026118893,0.012913871,0.26729622,16.903423,1.3250393,2.6922975,10.500620193911281,0.7949518678084047,17.45735921068292,26.89322220759201,8.604679653860401,3.4797137993016762,1.3153061075002683,0.376990754566867,6278.737,5067.0996,5155.0347,6449.0117,0.6868905498650711,63.24177826355395,53.087458784031654,6.266891,29.232410088237224,1.6341049961037875,2.8766144291406284,18.04906,51.84559,28.416658,2.080437,806.2027,0.3698626
22,0.11076292498204504,2.2271603748213753,7.151199942434665,3.169299913420454,38.47207966042131,17.478489967990914,0.26738808,0.117263444,0.30640468,0.023990687,0.010698324,0.27425477,15.853829,1.4516985,2.6987143,10.495538366459666,0.6584496752780521,9.787967944578305,17.978216384822744,8.676074781617563,3.284529663464262,1.2910133300428652,0.3520963046242912,6079.547,4324.458,5265.656,6639.867,0.5652262083567656,57.654172196533764,47.74928957358251,4.281666,23.145662963429757,1.3239095756604817,3.305584033379705,21.72041,46.921795,26.249107,1.7505527,828.3471,-4.010196
23,0.05040642290682315,2.38450444217218,8.504450964238622,4.196469335714402,31.333974007151557,18.02322335273239,0.36443892,0.101830415,0.27075803,0.019049251,0.008427042,0.23549634,13.295371,1.3298104,2.5315106,9.985120350088128,0.8066157740775247,15.410950281530376,17.610345540216688,8.870862419760329,4.0636492449706925,1.2806243485430246,0.4947073679578018,6279.0483,5462.7124,5558.2334,6989.069,0.5982463195667671,56.665051541613366,56.511559285585136,4.6014867,25.36018874599174,1.3259013993581137,2.793408999443054,19.224558,52.893394,26.197357,2.191295,891.4096,1.336111
24,-0.013597342863529748,2.510130625212407,10.699654261178761,3.3213253186110667,27.033873185885618,25.679692333584274,0.20061393,0.09514151,0.3764194,0.025085775,0.012958098,0.2897813,26.500563,1.143128,2.9031823,9.400333721410952,0.8691216547686905,19.65291426679663,35.058361665182744,8.684756520820702,3.254205853053414,1.404758807901858,0.44566389959698166,6316.1426,4864.269,4961.373,6101.64,0.7715774286847207,59.34316491241603,56.59816263315445,7.0595336,32.923876668812035,1.5773547272933157,3.611713840083072,18.424747,48.071583,37.418755,2.1551619,865.95905,4.2175965
25,-0.019142995338406434,2.3999328541213836,9.830957651855703,3.8041353903175605,49.13029894877861,17.5635746572882,0.19241814,0.09888056,0.3726033,0.02928029,0.016639533,0.29017818,30.272297,1.2315668,2.5688708,10.911853740732617,0.7996814238883165,13.652362057334454,28.82471985649562,10.151693207227604,3.898453041131445,1.4216309041735962,0.413238386150938,6152.8403,3496.2366,5254.133,6997.62,0.7802688743778737,63.0984173548417,67.33341914972948,4.30833,31.316393255938134,1.1865399575996338,3.1223828878958484,23.21506,57.862064,32.55021,2.2789938,933.3236,3.0898933
26,0.003493674157692848,2.3910950225223453,7.067094108929805,3.5951992221773557,40.6789788876825,20.343615236210315,0.20457308,0.104429446,0.34461442,0.026516808,0.012507863,0.30735838,24.511765,1.2313167,2.856242,10.636658014761073,0.6675185325999292,12.246570112238857,27.52869802259259,9.272947884949438,3.582935601328144,1.3314417740984814,0.4137501399095046,6060.6206,4515.306,5024.712,6603.1772,0.6769220244971518,54.379842487627485,56.3412391895744,4.043688,27.91086022316199,1.2643687048142362,3.1290001181119576,22.848364,55.542732,30.310892,2.044247,882.77783,2.1504323
27,-0.024973938502713827,2.174797498064933,5.404934064013024,3.418877480462419,32.966347784097124,14.07307451596422,0.3718663,0.110841274,0.2565119,0.019229919,0.008341234,0.23320937,11.836512,1.3596703,2.306416,8.995949927963828,0.7844976989972756,9.997359001980833,14.806336823664566,8.397859153643866,3.4875706157637603,1.2456069771807592,0.2851676454876867,5899.8584,4635.1997,5301.603,6721.658,0.529305258322244,54.80253033806693,49.07893212179804,3.5978904,21.755923300031043,1.1706182054713763,2.736206101443818,18.918898,46.845192,23.841618,1.9802805,819.4902,-2.9866807
28,-0.016725628906142313,2.41098100613808,8.332955324209417,3.60265931833123,27.167958608277775,16.879600515838728,0.30861133,0.08659509,0.3249595,0.020046093,0.0129083255,0.24687968,21.154219,1.3105911,2.924889,9.076842802832099,1.3323968687856647,13.559795069142783,23.355425057543176,8.38610416142764,3.7636953980912473,1.387467228202423,0.4362749074681774,5495.608,5104.555,4863.941,5636.6865,1.155498260989065,60.02899887468303,59.47323209778299,6.121641,36.64078449433589,1.2971108857982494,3.1362012128498455,17.40093,53.808857,39.310272,2.4231234,892.1737,-1.1358484
29,-0.027352432780647244,2.406871113893558,7.0859071371530025,3.481091166928896,39.20791865104538,14.835266173987536,0.32703128,0.10997975,0.2841975,0.019306727,0.0099805,0.24950424,13.291734,1.2809203,2.658565,9.26894970234585,1.0388313003535132,11.983258554432197,24.025997067853815,9.542104597297369,3.488494475329103,1.3529993332016503,0.32349767362956716,5953.125,4354.0586,5196.898,6428.249,0.7872866260965675,59.11187008882956,58.154530236432414,4.390488,28.20114150083713,1.1885923215362568,2.9848663049337807,20.217403,56.736176,33.326443,2.4817924,911.69775,-0.13718025
30,-0.2376255598543512,2.253570637643177,3.776841408755611,3.955469886639765,46.01092579967117,15.062193704056975,0.18155432,0.09288505,0.38988408,0.035559632,0.023165796,0.27695113,40.623245,1.1732874,2.7953577,8.989841386262285,0.6345650203488084,11.471741285619188,22.162778830453234,8.403234468073816,3.5013608636873155,1.2363271111874252,0.05929191258029125,5653.0923,3155.1504,4906.4717,6320.3574,0.6946930834304812,45.36009189849518,52.20145803523191,4.2132177,32.9140996653067,1.123677818064994,2.4444322702238117,20.79777,57.649895,35.148834,2.2310815,945.84515,6.435594
31,-0.2155521260501415,2.238377287730672,7.254013980572086,2.9172188354473487,6.4771593102742795,13.927318292038114,0.24468982,0.07839341,0.3813175,0.026386514,0.019519523,0.2496932,35.913555,1.0176202,3.5878727,7.001167170440449,1.3736961947854462,12.370714873291686,26.984972710288794,6.142134456959616,3.3250730834755244,1.4202235336786782,0.15212187209954864,4618.035,4852.4116,3778.3013,4330.425,1.3254995588091463,34.16855999269551,47.2438969582699,8.2029705,38.99474406287035,1.175552125453949,2.808288432439168,13.00094,40.79475,55.87303,2.3196375,742.00244,4.9784217
32,0.11120946882377736,2.6465340223387077,12.78511598709179,3.5234474625973413,47.41740269419373,20.216463814578542,0.32558876,0.08811397,0.31297,0.017227203,0.009630886,0.24646915,17.22789,1.6464198,2.647894,9.868565572584266,1.0613964932984077,17.337535070064032,15.249096614704149,9.555091540809801,3.981322184119461,1.2574062587075694,0.49514969099439465,6527.3184,5463.0664,5692.62,6906.9883,0.7099404410189187,77.78914669120275,69.04804390877544,7.8149405,36.111088958129834,1.865584267961218,3.0628291322829875,20.130764,54.683105,27.230274,1.9688641,948.85864,-3.6894078
33,0.025159730150693643,2.60595823983961,13.401899422482137,3.4569836021514706,33.84761975013727,22.398571396988732,0.27609134,0.09352258,0.33608875,0.023923581,0.014903999,0.25546977,20.93035,1.2339648,3.0639415,9.983490487524474,2.2054386277588387,20.33339163633817,32.23529016083166,9.31259431033856,3.9897789115871922,1.4191622219947106,0.5529935178798888,5930.867,5177.275,4853.683,5666.927,1.8377793010466532,66.36319696209547,61.50395219475338,9.348458,45.857379395192254,1.9076131974996227,3.604375423885225,19.452108,47.084293,45.51545,2.2285516,869.0412,-2.585385
34,0.0483118317813244,2.4938274937574034,7.395839703963051,3.688050646083811,39.287363109422344,13.583100900769963,0.3457687,0.09094461,0.30074385,0.016823338,0.009528791,0.2361907,15.820651,1.3727272,2.8120072,10.582580135545973,1.2304327841147804,18.12704118356886,23.507186600402367,9.272033716333972,3.7435084086623895,1.245628855509821,0.5077113165841184,5764.532,4748.8965,5210.8467,6303.7515,1.1942276174850672,68.33913987524943,74.73672862223611,4.6931033,36.75157051544986,1.4314283944919277,2.9423803115949307,19.843529,56.44779,36.50358,2.5779061,903.3175,-0.12682787
35,0.07383695969737461,2.5930649882345067,11.207007747825356,3.545953075311633,37.576837098633156,26.198713122611753,0.22317654,0.10161382,0.34664223,0.02422172,0.011281147,0.29306453,20.332064,1.1508406,2.8925827,10.613147844946951,0.8605998056614664,18.338967904021228,35.16319947236008,8.876471277737968,3.6551334443537784,1.4514892527100502,0.3960460983787251,6191.2197,4883.6177,4937.6836,6022.1265,0.8396624091892841,58.53489543996772,50.22695589653942,6.629131,29.764970591460777,1.8480597786120956,3.4470566441031063,19.084826,43.72874,32.885696,1.9711127,753.7081,-1.3061596
36,0.01355912355100704,2.328588670654427,6.890760174068657,3.400322979178135,39.23381268494403,17.61185202991602,0.22085196,0.11192721,0.33244064,0.025214769,0.010736381,0.29882905,19.478241,1.2936052,2.7292116,11.001274966406639,0.6246634726499218,12.380722463052734,25.12381677773279,9.787392071502417,3.4075486998929816,1.2570054861204139,0.37836761556298637,6408.8105,4154.4536,5417.1704,7272.0176,0.5023446974785258,64.00813429196909,56.47229017457246,3.3033397,25.519863030775227,1.2213968212102972,3.0784036625723576,22.842474,53.55054,27.648731,1.9009998,861.0583,3.5593195
37,0.047180771420873964,2.3304426570643813,10.558246195754675,3.8940512906252747,39.20759873553761,16.027461556618658,0.43011454,0.084699206,0.25613847,0.015826616,0.008051297,0.20516989,13.029636,1.50235,2.0723376,9.11725589248702,0.7233924549221256,14.195124812163252,3.175575150831719,7.835199880401997,4.2725469890320165,1.1561638642744076,0.48907498298605484,6726.2373,8035.6294,6157.1445,7142.5176,0.45418705628442474,52.11713057356298,62.87210737043236,5.8388762,22.835485219798002,1.2662331101795037,2.5532957925037905,23.203735,52.575245,18.467045,1.7549804,962.1375,-4.370403
38,-0.21967352929444112,2.087731386728595,10.565708512630227,2.3540853092317207,7.167905767567458,14.16347109018047,0.28241438,0.081496514,0.35718045,0.024346499,0.017163733,0.23739845,28.97177,1.1952801,3.3930748,7.12713979491875,1.038222887993793,11.387941017088625,22.516186254646595,5.429505711338166,2.9805535953805617,1.2358656172379072,0.15241557998162206,4880.4536,4767.519,3967.632,4388.7007,1.059571641546911,27.912611673079503,43.173673680437616,8.815181,51.23752565119675,1.1853499485697556,2.822348639853164,9.786253,28.252676,55.902016,2.0998697,729.14764,1.149339
39,-0.049046546575356356,2.3202980194823666,7.288749019505593,3.71283785862284,22.352318510660428,15.394342367017684,0.3354662,0.08284833,0.3202285,0.020152334,0.013126494,0.22817814,20.818497,1.3173453,2.89806,9.134492953181159,1.0667784485553136,15.841074060681285,18.831847336412274,7.443203433139256,3.508152394336583,1.320527137835441,0.3666720437839768,5473.601,5071.615,4911.478,5699.548,1.2191526354463424,51.91975673413092,66.14217685344879,5.139607,40.49164596907472,1.1641811399624264,2.465141254339639,16.05395,51.158375,40.195377,2.171397,871.85156,-2.3086622
40,-0.034576260050256664,2.3150063800866474,6.084845462381178,3.4246271386319846,35.66477418791618,15.136035653808108,0.3691376,0.09832084,0.27884525,0.016824016,0.008379217,0.22849311,13.548547,1.3201319,2.6250253,8.793743583458392,0.9303915476852718,12.410539523895197,18.2037127605407,9.445384319831417,3.850897992230053,1.28855428955407,0.24353318493461945,5945.2476,4200.9106,5321.383,6672.38,0.5578727679927855,65.05095796389331,57.436020304855205,3.531286,25.79897038655418,1.188185318008996,2.548780774343231,21.884724,57.74097,31.790184,2.4982705,895.1421,2.5220654
41,-0.025984819496293114,2.4212115203633027,6.712707354636273,3.775016339825438,22.263939483013804,15.59093114377141,0.30292284,0.08226295,0.3417653,0.023080293,0.016405286,0.23356329,25.006065,1.2179605,2.971483,8.658908427938009,1.2815001143828388,14.614691496508902,23.82610185110352,8.003836484866673,4.24160590052643,1.3337943320717316,0.34047522247261963,5253.236,4988.962,4658.1846,5645.0923,1.357599381943662,55.06742388911216,62.96866636652704,3.9295368,38.89174331323998,1.0823324979081073,2.6402933027699413,17.407768,55.145874,43.02799,2.5002174,850.05334,1.3395233
42,-0.08171844242534704,2.392170174954104,10.99160781518843,3.0289101854972262,31.3893867774389,14.587057375967486,0.3194724,0.09706783,0.30447853,0.02182289,0.011849143,0.2453092,16.846148,1.5103592,2.6700764,9.213769913249399,0.6564049261803139,18.84985455385659,17.22910825635522,8.638357066178086,2.9605188613400064,1.1359318535515284,0.28654277033880676,6218.8984,6300.54,5321.756,6613.6885,0.3614658788501725,70.19036231520224,60.5056246892848,4.9917903,27.940067604538196,1.386579165767346,2.447630145187889,14.483068,42.444588,22.721222,1.8108556,809.7867,3.033539
43,-0.0676989666104373,2.031947221488299,6.410131632100179,2.933352999552041,35.83025034733335,13.430502509872403,0.39389616,0.08438094,0.2829357,0.017492892,0.010001743,0.21129255,14.207881,1.4647473,2.3160958,7.539760530359211,0.6547737590864099,8.602751133246414,7.459589287117786,7.208800493170666,3.4133966875991173,1.1721126670847322,0.12541874715590623,5665.8823,6343.5537,5271.28,6426.0566,0.33768521735809215,52.60225423128668,47.214327031712095,4.112761,17.858245667296455,1.1037585978211504,2.2731634338341458,22.019993,52.826828,22.690687,1.8779664,919.9219,-2.9780161
44,-0.06135573168043601,2.3761395663078124,8.444943923273762,3.541808681000924,26.57306083340529,18.88340392317368,0.2196826,0.087551035,0.3901301,0.027288906,0.017304717,0.2580426,33.047287,1.2389404,2.8540742,9.729574342149741,0.9928576579413322,16.405214519663858,29.34775711913444,8.709805963574258,3.5583818985539986,1.3331042409902407,0.3074322527281725,6110.7163,3601.517,5137.486,6532.484,0.916286086778684,63.69519252375093,50.22757309385088,5.803197,30.16541894487349,1.328803297356602,2.8891321180195644,20.775501,54.836582,35.761276,2.0722845,884.5528,3.530469
45,-0.0339773225128414,2.195047917044983,7.724682920010798,3.5239323478376074,38.73287866511384,14.633582371304739,0.36266652,0.081885315,0.3049113,0.017315637,0.009995434,0.22322582,16.542524,1.4951075,2.1661003,8.903406869489565,0.6700285381825773,14.869601879288686,6.546452438599365,7.005614149932007,3.186911022514671,1.1473024631537885,0.336937101694758,6304.1494,7744.8657,5773.2,6612.003,0.48789845643484814,53.031777486207616,60.80906173532008,5.574009,21.753265272123407,1.3046743982087567,2.321240714632857,22.044437,49.55072,21.580227,1.6650476,993.3516,-4.1648135
46,-0.036996729847596874,2.5412222395489636,8.862704492477375,3.9584696376846593,32.696518207359254,21.796959307725505,0.2077995,0.08853839,0.39046735,0.027736528,0.016980877,0.26847735,33.6008,1.1875423,2.7085185,9.736687447040621,1.0220964274479858,21.169424873806438,32.4031743785743,9.947443658029426,4.058441165277388,1.4315360143007867,0.3559152232708242,6152.8784,3668.1401,5043.24,6344.405,1.096748136843012,60.034392674249005,57.83784576868132,5.4414654,37.65265680721853,1.5032613365998808,2.9537441529183073,18.62796,53.02365,38.69164,2.2753432,899.0112,5.285923
47,0.010257400723357409,2.566666978150495,6.617082794874632,3.9740401669625536,26.672393947977785,16.05167484680345,0.31015784,0.08485635,0.33396506,0.021734687,0.014905474,0.23438059,22.668777,1.2256615,3.005924,9.352297910490433,1.354816245758968,15.912062076537074,24.92095777050827,8.827900119668886,4.264344196222391,1.3677435407114695,0.4063953746806736,5445.2095,4401.2163,4831.6743,5919.7964,1.260158649679263,71.88831824831813,61.377692757218334,4.1250925,35.67446089405449,1.1903612798271603,2.866645203182876,18.82874,60.598083,42.73245,2.681054,879.2099,4.187335
